date,country,state,city,ibgeID,newDeaths,deaths,newCases,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases
2020-03-25,Brazil,GO,CASO SEM LOCALIZAÇÃO DEFINIDA/GO,52,0,0,3,3,0.00000,0.04275,0.00000
2020-03-25,Brazil,MG,CASO SEM LOCALIZAÇÃO DEFINIDA/MG,31,0,0,0,2,0.00000,0.00945,0.00000
2020-03-25,Brazil,PE,CASO SEM LOCALIZAÇÃO DEFINIDA/PE,26,0,0,1,5,0.00000,0.05232,0.00000
2020-03-25,Brazil,PR,CASO SEM LOCALIZAÇÃO DEFINIDA/PR,41,0,0,-1,4,0.00000,0.03498,0.00000
2020-03-25,Brazil,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,33,0,0,-2,0,0.00000,0.00000,0.00000
2020-03-25,Brazil,SC,CASO SEM LOCALIZAÇÃO DEFINIDA/SC,42,0,0,8,8,0.00000,0.11166,0.00000
2020-03-25,Brazil,SP,CASO SEM LOCALIZAÇÃO DEFINIDA/SP,35,-31,0,-430,43,0.00000,0.09364,0.00000
2020-03-25,Brazil,ES,Cachoeiro de Itapemirim/ES,3201209,0,0,0,1,0.00000,0.47853,0.00000
2020-03-25,Brazil,SP,Caieiras/SP,3509007,0,0,1,1,0.00000,0.98551,0.00000
2020-03-25,Brazil,RS,Camaquã/RS,4303509,0,0,-1,0,0.00000,0.00000,0.00000
2020-03-25,Brazil,BA,Camaçari/BA,2905701,0,0,0,1,0.00000,0.33430,0.00000
2020-03-25,Brazil,SC,Camboriú/SC,4203204,0,0,2,2,0.00000,2.40996,0.00000
2020-03-25,Brazil,SP,Campinas/SP,3509502,0,0,3,4,0.00000,0.33221,0.00000
2020-03-25,Brazil,RS,Campo Bom/RS,4303905,0,0,0,2,0.00000,2.99796,0.00000
2020-03-25,Brazil,MS,Campo Grande/MS,5002704,0,0,0,22,0.00000,2.45541,0.00000
2020-03-25,Brazil,PR,Campo Largo/PR,4104204,0,0,0,1,0.00000,0.75756,0.00000
2020-03-25,Brazil,PR,Campo Mourão/PR,4104303,0,0,1,1,0.00000,1.05420,0.00000
2020-03-25,Brazil,MG,Campos Altos/MG,3111507,0,0,0,1,0.00000,6.46789,0.00000
2020-03-25,Brazil,RJ,Campos dos Goytacazes/RJ,3301009,0,0,0,1,0.00000,0.19703,0.00000
2020-03-25,Brazil,BA,Canarana/BA,2906204,0,0,1,1,0.00000,3.82029,0.00000
2020-03-25,Brazil,SC,Canelinha/SC,4203709,0,0,1,1,0.00000,8.16993,0.00000
2020-03-25,Brazil,RS,Canoas/RS,4304606,0,0,0,6,0.00000,1.73102,0.00000
2020-03-25,Brazil,RS,Capão da Canoa/RS,4304630,0,0,0,2,0.00000,3.77010,0.00000
2020-03-25,Brazil,SP,Carapicuíba/SP,3510609,0,0,0,2,0.00000,0.49884,0.00000
2020-03-25,Brazil,ES,Cariacica/ES,3201308,0,0,0,1,0.00000,0.26227,0.00000
2020-03-25,Brazil,RS,Carlos Barbosa/RS,4304804,0,0,0,1,0.00000,3.35199,0.00000
2020-03-25,Brazil,PE,Caruaru/PE,2604106,0,0,0,1,0.00000,0.27692,0.00000
2020-03-25,Brazil,PR,Cascavel/PR,4104808,0,0,0,2,0.00000,0.60891,0.00000
2020-03-25,Brazil,GO,Catalão/GO,5205109,0,0,0,1,0.00000,0.91892,0.00000
2020-03-25,Brazil,RS,Caxias do Sul/RS,4305108,0,0,1,3,0.00000,0.58719,0.00000
2020-03-25,Brazil,RS,Cerro Grande do Sul/RS,4305173,0,0,1,1,0.00000,8.17060,0.00000
2020-03-25,Brazil,SC,Chapecó/SC,4204202,0,0,-1,2,0.00000,0.90758,0.00000
2020-03-25,Brazil,RS,Charqueadas/RS,4305355,0,0,0,1,0.00000,2.45164,0.00000
2020-03-25,Brazil,PR,Cianorte/PR,4105508,0,0,0,6,0.00000,7.26216,0.00000
2020-03-25,Brazil,PR,Colombo/PR,4105805,0,0,1,2,0.00000,0.82059,0.00000
2020-03-25,Brazil,BA,Conceição do Jacuípe/BA,2908507,0,0,0,1,0.00000,3.01632,0.00000
2020-03-25,Brazil,BA,Conde/BA,2908606,0,0,0,1,0.00000,3.87042,0.00000
2020-03-25,Brazil,MG,Contagem/MG,3118601,0,0,0,2,0.00000,0.30127,0.00000
2020-03-25,Brazil,MG,Coronel Fabriciano/MG,3119401,0,0,0,1,0.00000,0.91029,0.00000
2020-03-25,Brazil,SP,Cotia/SP,3513009,0,0,4,6,0.00000,2.40761,0.00000
2020-03-25,Brazil,SC,Criciúma/SC,4204608,0,0,2,11,0.00000,5.11186,0.00000
2020-03-25,Brazil,RS,Cruzeiro do Sul/RS,4306205,0,0,0,1,0.00000,8.09848,0.00000
2020-03-25,Brazil,MT,Cuiabá/MT,5103403,0,0,1,6,0.00000,0.97952,0.00000
2020-03-25,Brazil,PR,Curitiba/PR,4106902,0,0,20,60,0.00000,3.10381,0.00000
2020-03-25,Brazil,MG,Divinópolis/MG,3122306,0,0,0,1,0.00000,0.41976,0.00000
2020-03-25,Brazil,RS,Dois Irmãos/RS,4306403,0,0,0,1,0.00000,3.06082,0.00000
2020-03-25,Brazil,RS,Dom Pedrito/RS,4306601,0,0,1,1,0.00000,2.60004,0.00000
2020-03-25,Brazil,RJ,Duque de Caxias/RJ,3301702,0,0,1,2,0.00000,0.21749,0.00000
2020-03-25,Brazil,RS,Eldorado do Sul/RS,4306767,0,0,0,1,0.00000,2.42219,0.00000
2020-03-25,Brazil,SP,Embu das Artes/SP,3515004,0,0,1,1,0.00000,0.36533,0.00000
2020-03-25,Brazil,RS,Erechim/RS,4307005,0,0,0,3,0.00000,2.83388,0.00000
2020-03-25,Brazil,RS,Estrela/RS,4307807,0,0,0,1,0.00000,2.93118,0.00000
2020-03-25,Brazil,RS,Estância Velha/RS,4307609,0,0,0,1,0.00000,1.99912,0.00000
2020-03-25,Brazil,RS,Farroupilha/RS,4307906,0,0,0,1,0.00000,1.38253,0.00000
2020-03-25,Brazil,PR,Faxinal/PR,4107603,0,0,1,1,0.00000,5.79677,0.00000
2020-03-25,Brazil,BA,Feira de Santana/BA,2910800,0,0,0,8,0.00000,1.30108,0.00000
2020-03-25,Brazil,SP,Ferraz de Vasconcelos/SP,3515707,0,0,0,1,0.00000,0.51473,0.00000
2020-03-25,Brazil,SC,Florianópolis/SC,4205407,0,0,-4,16,0.00000,3.19378,0.00000
2020-03-25,Brazil,CE,Fortaleza/CE,2304400,0,0,26,196,0.00000,7.34263,0.00000
2020-03-25,Brazil,CE,Fortim/CE,2304459,0,0,0,1,0.00000,6.06796,0.00000
2020-03-25,Brazil,PR,Foz do Iguaçu/PR,4108304,0,0,1,5,0.00000,1.93400,0.00000
2020-03-25,Brazil,RS,Garibaldi/RS,4308607,0,0,0,1,0.00000,2.85144,0.00000
2020-03-25,Brazil,SC,Gaspar/SC,4205902,0,0,0,1,0.00000,1.43598,0.00000
2020-03-25,Brazil,GO,Goiânia/GO,5208707,0,0,0,15,0.00000,0.98937,0.00000
2020-03-25,Brazil,SC,Gravatal/SC,4206207,0,0,1,3,0.00000,26.08469,0.00000
2020-03-25,Brazil,RS,Gravataí/RS,4309209,0,0,1,1,0.00000,0.35522,0.00000
2020-03-25,Brazil,RJ,Guapimirim/RJ,3301850,0,0,0,1,0.00000,1.65243,0.00000
2020-03-25,Brazil,SP,Guarulhos/SP,3518800,1,1,4,5,0.07251,0.36253,0.20000
2020-03-25,Brazil,PR,Guaíra/PR,4108809,0,0,0,1,0.00000,3.01941,0.00000
2020-03-25,Brazil,SP,Hortolândia/SP,3519071,0,0,1,2,0.00000,0.86636,0.00000
2020-03-25,Brazil,PB,Igaracy/PB,2502607,0,0,0,1,0.00000,16.34788,0.00000
2020-03-25,Brazil,BA,Ilhéus/BA,2913606,0,0,1,1,0.00000,0.61604,0.00000
2020-03-25,Brazil,SC,Imbituba/SC,4207304,0,0,0,4,0.00000,8.91802,0.00000
2020-03-25,Brazil,MG,Ipatinga/MG,3131307,0,0,0,1,0.00000,0.37964,0.00000
2020-03-25,Brazil,SP,Iracemápolis/SP,3521408,0,0,1,1,0.00000,4.12626,0.00000
2020-03-25,Brazil,BA,Itabuna/BA,2914802,0,0,0,1,0.00000,0.46899,0.00000
2020-03-25,Brazil,SC,Itajaí/SC,4208203,0,0,2,12,0.00000,5.46607,0.00000
2020-03-25,Brazil,RS,Ivoti/RS,4310801,0,0,0,2,0.00000,8.23282,0.00000
2020-03-25,Brazil,SC,Içara/SC,4207007,0,0,0,1,0.00000,1.77239,0.00000
2020-03-25,Brazil,PE,Jaboatão dos Guararapes/PE,2607901,0,0,0,3,0.00000,0.42717,0.00000
2020-03-25,Brazil,SP,Jaguariúna/SP,3524709,0,0,0,1,0.00000,1.73949,0.00000
2020-03-25,Brazil,SC,Jaguaruna/SC,4208807,0,0,0,2,0.00000,9.98801,0.00000
2020-03-25,Brazil,SC,Jaraguá do Sul/SC,4208906,0,0,0,2,0.00000,1.12551,0.00000
2020-03-25,Brazil,GO,Jataí/GO,5211909,0,0,0,1,0.00000,0.99126,0.00000
2020-03-25,Brazil,BA,Jequié/BA,2918001,0,0,0,1,0.00000,0.64117,0.00000
2020-03-25,Brazil,RO,Ji-Paraná/RO,1100122,0,0,0,1,0.00000,0.77538,0.00000
2020-03-25,Brazil,SC,Joinville/SC,4209102,0,0,1,5,0.00000,0.84679,0.00000
2020-03-25,Brazil,PB,João Pessoa/PB,2507507,0,0,2,4,0.00000,0.49443,0.00000
2020-03-25,Brazil,CE,Juazeiro do Norte/CE,2307304,0,0,0,1,0.00000,0.36469,0.00000
2020-03-25,Brazil,BA,Juazeiro/BA,2918407,0,0,0,2,0.00000,0.92291,0.00000
2020-03-25,Brazil,MG,Juiz de Fora/MG,3136702,0,0,0,8,0.00000,1.40629,0.00000
2020-03-25,Brazil,SP,Jundiaí/SP,3525904,0,0,1,1,0.00000,0.23869,0.00000
2020-03-25,Brazil,SC,Lages/SC,4209300,0,0,0,1,0.00000,0.63474,0.00000
2020-03-25,Brazil,MG,Lagoa da Prata/MG,3137205,0,0,0,1,0.00000,1.91699,0.00000
2020-03-25,Brazil,SC,Laguna/SC,4209409,0,0,0,1,0.00000,2.18274,0.00000
2020-03-25,Brazil,RS,Lajeado/RS,4311403,0,0,0,5,0.00000,5.95139,0.00000
2020-03-25,Brazil,BA,Lauro de Freitas/BA,2919207,0,0,0,3,0.00000,1.51179,0.00000
2020-03-25,Brazil,ES,Linhares/ES,3203205,0,0,0,3,0.00000,1.72856,0.00000
2020-03-25,Brazil,PR,Londrina/PR,4113700,0,0,0,3,0.00000,0.52656,0.00000
2020-03-25,Brazil,GO,Luziânia/GO,5212501,0,0,1,1,0.00000,0.48008,0.00000
2020-03-25,Brazil,AP,Macapá/AP,1600303,0,0,1,2,0.00000,0.39736,0.00000
2020-03-25,Brazil,AL,Maceió/AL,2704302,0,0,0,10,0.00000,0.98140,0.00000
2020-03-25,Brazil,AM,Manaus/AM,1302603,0,0,7,52,0.00000,2.38230,0.00000
2020-03-25,Brazil,PA,Marabá/PA,1504208,0,0,0,1,0.00000,0.35798,0.00000
2020-03-25,Brazil,MG,Mariana/MG,3140001,0,0,0,2,0.00000,3.29359,0.00000
2020-03-25,Brazil,PR,Maringá/PR,4115200,0,0,1,2,0.00000,0.47207,0.00000
2020-03-25,Brazil,CE,Mauriti/CE,2308104,0,0,0,1,0.00000,2.08498,0.00000
2020-03-25,Brazil,SP,Mauá/SP,3529401,0,0,1,2,0.00000,0.42291,0.00000
2020-03-25,Brazil,RJ,Miguel Pereira/RJ,3302908,0,1,0,1,3.91573,3.91573,1.00000
2020-03-25,Brazil,SP,Mogi das Cruzes/SP,3530607,0,0,3,4,0.00000,0.89718,0.00000
2020-03-25,Brazil,RN,Mossoró/RN,2408003,0,0,0,1,0.00000,0.33627,0.00000
2020-03-25,Brazil,RN,Natal/RN,2408102,0,0,0,9,0.00000,1.01796,0.00000
2020-03-25,Brazil,SC,Navegantes/SC,4211306,0,0,0,3,0.00000,3.68211,0.00000
2020-03-25,Brazil,RJ,Niterói/RJ,3303302,0,1,7,19,0.19471,3.69949,0.05263
2020-03-25,Brazil,SE,Nossa Senhora da Glória/SE,2804508,0,0,0,1,0.00000,2.70827,0.00000
2020-03-25,Brazil,MG,Nova Lima/MG,3144805,0,0,0,7,0.00000,7.37704,0.00000
2020-03-25,Brazil,MT,Nova Monte Verde/MT,5108956,0,0,0,1,0.00000,10.89562,0.00000
2020-03-25,Brazil,PE,Olinda/PE,2609600,0,0,1,3,0.00000,0.76437,0.00000
2020-03-25,Brazil,SP,Osasco/SP,3534401,1,1,2,3,0.14318,0.42954,0.33333
2020-03-25,Brazil,RS,Osório/RS,4313508,0,0,0,1,0.00000,2.17420,0.00000
2020-03-25,Brazil,TO,Palmas/TO,1721000,0,0,0,7,0.00000,2.34014,0.00000
2020-03-25,Brazil,PR,Paranavaí/PR,4118402,0,0,0,1,0.00000,1.13155,0.00000
2020-03-25,Brazil,RS,Paraí/RS,4314001,0,0,0,1,0.00000,13.05995,0.00000
2020-03-25,Brazil,AM,Parintins/AM,1303403,0,1,0,2,0.87510,1.75019,0.50000
2020-03-25,Brazil,RN,Parnamirim/RN,2403251,0,0,0,4,0.00000,1.52982,0.00000
2020-03-25,Brazil,PR,Pato Branco/PR,4118501,0,0,0,1,0.00000,1.20655,0.00000
2020-03-25,Brazil,MG,Patrocínio/MG,3148103,0,0,0,1,0.00000,1.10184,0.00000
2020-03-25,Brazil,RS,Pelotas/RS,4314407,0,0,1,1,0.00000,0.29205,0.00000
2020-03-25,Brazil,PE,Petrolina/PE,2611101,0,0,1,2,0.00000,0.57283,0.00000
2020-03-25,Brazil,RJ,Petrópolis/RJ,3303906,0,1,0,3,0.32659,0.97978,0.33333
2020-03-25,Brazil,PR,Pinhais/PR,4119152,0,0,1,3,0.00000,2.27003,0.00000
2020-03-25,Brazil,SC,Pomerode/SC,4213203,0,0,0,1,0.00000,2.98980,0.00000
2020-03-25,Brazil,PR,Ponta Grossa/PR,4119905,0,0,2,3,0.00000,0.85291,0.00000
2020-03-25,Brazil,MS,Ponta Porã/MS,5006606,0,0,0,1,0.00000,1.08078,0.00000
2020-03-25,Brazil,RS,Porto Alegre/RS,4314902,1,1,40,87,0.06740,5.86344,0.01149
2020-03-25,Brazil,SC,Porto Belo/SC,4213500,0,0,0,2,0.00000,9.35104,0.00000
2020-03-25,Brazil,AL,Porto Real do Colégio/AL,2707503,0,0,1,1,0.00000,4.98355,0.00000
2020-03-25,Brazil,BA,Porto Seguro/BA,2925303,0,0,0,8,0.00000,5.38047,0.00000
2020-03-25,Brazil,RO,Porto Velho/RO,1100205,0,0,0,4,0.00000,0.75537,0.00000
2020-03-25,Brazil,SP,Poá/SP,3539806,0,0,1,1,0.00000,0.85141,0.00000
2020-03-25,Brazil,MG,Poços de Caldas/MG,3151800,0,0,0,1,0.00000,0.59738,0.00000
2020-03-25,Brazil,BA,Prado/BA,2925501,0,0,0,2,0.00000,7.09874,0.00000
2020-03-25,Brazil,SE,Propriá/SE,2805703,0,0,0,2,0.00000,6.75083,0.00000
2020-03-25,Brazil,SC,Rancho Queimado/SC,4214300,0,0,0,2,0.00000,69.49270,0.00000
2020-03-25,Brazil,PE,Recife/PE,2611606,1,1,1,31,0.06076,1.88367,0.03226
2020-03-25,Brazil,RJ,Resende/RJ,3304201,0,0,1,1,0.00000,0.76138,0.00000
2020-03-25,Brazil,SP,Ribeirão Pires/SP,3543303,0,0,1,1,0.00000,0.81042,0.00000
2020-03-25,Brazil,AC,Rio Branco/AC,1200401,0,0,2,23,0.00000,5.64668,0.00000
2020-03-25,Brazil,SP,Rio Claro/SP,3543907,0,0,1,1,0.00000,0.48444,0.00000
2020-03-25,Brazil,RS,Rio Grande/RS,4315602,0,0,1,2,0.00000,0.94784,0.00000
2020-03-25,Brazil,GO,Rio Verde/GO,5218805,0,0,1,6,0.00000,2.54618,0.00000
2020-03-25,Brazil,RJ,Rio de Janeiro/RJ,3304557,2,5,55,331,0.07442,4.92640,0.01511
2020-03-25,Brazil,BA,Salvador/BA,2927408,0,0,9,54,0.00000,1.88000,0.00000
2020-03-25,Brazil,RS,Sant'Ana do Livramento/RS,4317103,0,0,1,4,0.00000,5.19298,0.00000
2020-03-25,Brazil,RS,Santa Maria/RS,4316907,0,0,0,2,0.00000,0.70891,0.00000
2020-03-25,Brazil,ES,Santa Teresa/ES,3204609,0,0,0,1,0.00000,4.23908,0.00000
2020-03-25,Brazil,SP,Santana de Parnaíba/SP,3547304,0,0,2,4,0.00000,2.86847,0.00000
2020-03-25,Brazil,RS,Santiago/RS,4317400,0,0,0,1,0.00000,2.02327,0.00000
2020-03-25,Brazil,SP,Santo André/SP,3547809,0,0,14,17,0.00000,2.36514,0.00000
2020-03-25,Brazil,RS,Santo Antônio da Patrulha/RS,4317608,0,0,0,1,0.00000,2.33133,0.00000
2020-03-25,Brazil,RS,Sapiranga/RS,4319901,0,0,1,2,0.00000,2.44696,0.00000
2020-03-25,Brazil,RS,Serafina Corrêa/RS,4320404,0,0,0,3,0.00000,17.14090,0.00000
2020-03-25,Brazil,ES,Serra/ES,3205002,0,0,0,1,0.00000,0.19323,0.00000
2020-03-25,Brazil,MG,Sete Lagoas/MG,3167202,0,0,0,2,0.00000,0.83459,0.00000
2020-03-25,Brazil,MS,Sidrolândia/MS,5007901,0,0,0,1,0.00000,1.73415,0.00000
2020-03-25,Brazil,GO,Silvânia/GO,5220603,0,0,1,1,0.00000,4.83209,0.00000
2020-03-25,Brazil,CE,Sobral/CE,2312908,0,0,0,4,0.00000,1.91447,0.00000
2020-03-25,Brazil,SP,Suzano/SP,3552502,0,0,0,1,0.00000,0.33598,0.00000
2020-03-25,Brazil,SP,São Bernardo do Campo/SP,3548708,0,0,9,13,0.00000,1.54958,0.00000
2020-03-25,Brazil,SP,São Caetano do Sul/SP,3548807,0,0,12,16,0.00000,9.93006,0.00000
2020-03-25,Brazil,BA,São Domingos/BA,2928950,0,0,1,1,0.00000,11.03996,0.00000
2020-03-25,Brazil,RJ,São Gonçalo/RJ,3304904,0,0,0,3,0.00000,0.27654,0.00000
2020-03-25,Brazil,SP,São José do Rio Preto/SP,3549805,0,0,0,1,0.00000,0.21707,0.00000
2020-03-25,Brazil,SP,São José dos Campos/SP,3549904,0,0,1,2,0.00000,0.27703,0.00000
2020-03-25,Brazil,SC,São José/SC,4216602,0,0,-1,5,0.00000,2.02769,0.00000
2020-03-25,Brazil,RS,São Leopoldo/RS,4318705,0,0,0,1,0.00000,0.42223,0.00000
2020-03-25,Brazil,SC,São Ludgero/SC,4217006,0,0,1,1,0.00000,7.45712,0.00000
2020-03-25,Brazil,MA,São Luís/MA,2111300,0,0,0,8,0.00000,0.72603,0.00000
2020-03-25,Brazil,SP,São Paulo/SP,3550308,35,44,416,722,0.35912,5.89290,0.06094
2020-03-25,Brazil,SC,São Pedro de Alcântara/SC,4217253,0,0,1,1,0.00000,17.17328,0.00000
2020-03-25,Brazil,SP,São Sebastião/SP,3550704,0,0,2,2,0.00000,2.24770,0.00000
2020-03-25,Brazil,SP,Taboão da Serra/SP,3552809,1,1,1,1,0.34523,0.34523,1.00000
2020-03-25,Brazil,RS,Taquara/RS,4321204,0,0,0,1,0.00000,1.74016,0.00000
2020-03-25,Brazil,SP,Taubaté/SP,3554102,0,0,0,1,0.00000,0.31754,0.00000
2020-03-25,Brazil,BA,Teixeira de Freitas/BA,2931350,0,0,0,1,0.00000,0.62310,0.00000
2020-03-25,Brazil,PR,Telêmaco Borba/PR,4127106,0,0,0,1,0.00000,1.26624,0.00000
2020-03-25,Brazil,PI,Teresina/PI,2211001,0,0,1,9,0.00000,1.04065,0.00000
2020-03-25,Brazil,SC,Tijucas/SC,4218004,0,0,0,1,0.00000,2.60369,0.00000
2020-03-25,Brazil,MG,Timóteo/MG,3168705,0,0,0,1,0.00000,1.11307,0.00000
2020-03-25,Brazil,RS,Torres/RS,4321501,0,0,2,6,0.00000,15.49107,0.00000
2020-03-25,Brazil,SC,Tubarão/SC,4218707,0,0,-1,8,0.00000,7.56959,0.00000
2020-03-25,Brazil,MG,Uberaba/MG,3170107,0,0,0,3,0.00000,0.89879,0.00000
2020-03-25,Brazil,MG,Uberlândia/MG,3170206,0,0,0,7,0.00000,1.01258,0.00000
2020-03-25,Brazil,PR,Umuarama/PR,4128104,0,0,0,0,0.00000,0.00000,0.00000
2020-03-25,Brazil,RJ,Valença/RJ,3306107,0,0,1,1,0.00000,1.30680,0.00000
2020-03-25,Brazil,SP,Valinhos/SP,3556206,0,0,1,1,0.00000,0.77404,0.00000
2020-03-25,Brazil,GO,Valparaíso de Goiás/GO,5221858,0,0,0,2,0.00000,1.18717,0.00000
2020-03-25,Brazil,SP,Vargem Grande Paulista/SP,3556453,1,1,-1,0,1.90125,0.00000,0.00000
2020-03-25,Brazil,RS,Viamão/RS,4323002,0,0,0,1,0.00000,0.39181,0.00000
2020-03-25,Brazil,ES,Vila Velha/ES,3205200,0,0,0,17,0.00000,3.44242,0.00000
2020-03-25,Brazil,ES,Vitória/ES,3205309,0,0,0,15,0.00000,4.14254,0.00000
2020-03-25,Brazil,RJ,Volta Redonda/RJ,3306305,0,0,2,6,0.00000,2.19771,0.00000
2020-03-25,Brazil,MT,Várzea Grande/MT,5108402,0,0,1,2,0.00000,0.70183,0.00000
2020-03-25,Brazil,TOTAL,TOTAL,0,12,59,311,2566,0.02808,1.22105,0.02299
2020-03-26,Brazil,BA,Alagoinhas/BA,2900702,0,0,1,1,0.00000,0.65965,0.00000
2020-03-26,Brazil,RS,Alvorada/RS,4300604,0,0,0,2,0.00000,0.95100,0.00000
2020-03-26,Brazil,PA,Ananindeua/PA,1500800,0,0,2,4,0.00000,0.75387,0.00000
2020-03-26,Brazil,RS,Anta Gorda/RS,4300703,0,0,0,2,0.00000,33.43922,0.00000
2020-03-26,Brazil,GO,Anápolis/GO,5201108,0,0,0,3,0.00000,0.77535,0.00000
2020-03-26,Brazil,GO,Aparecida de Goiânia/GO,5201405,0,0,0,2,0.00000,0.34591,0.00000
2020-03-26,Brazil,CE,Aquiraz/CE,2301000,0,0,0,6,0.00000,7.47468,0.00000
2020-03-26,Brazil,SE,Aracaju/SE,2800308,0,0,0,13,0.00000,1.97865,0.00000
2020-03-26,Brazil,SP,Arujá/SP,3503901,0,0,1,1,0.00000,1.11329,0.00000
2020-03-26,Brazil,RS,Bagé/RS,4301602,0,0,2,9,0.00000,7.42924,0.00000
2020-03-26,Brazil,SC,Balneário Arroio do Silva/SC,4201950,0,0,0,1,0.00000,7.65052,0.00000
2020-03-26,Brazil,SC,Balneário Camboriú/SC,4202008,0,0,1,8,0.00000,5.62212,0.00000
2020-03-26,Brazil,RJ,Barra Mansa/RJ,3300407,0,0,0,1,0.00000,0.54226,0.00000
2020-03-26,Brazil,BA,Barreiras/BA,2903201,0,0,0,1,0.00000,0.64334,0.00000
2020-03-26,Brazil,SP,Barueri/SP,3505708,0,0,2,3,0.00000,1.09416,0.00000
2020-03-26,Brazil,RJ,Belford Roxo/RJ,3300456,0,0,1,1,0.00000,0.19573,0.00000
2020-03-26,Brazil,MG,Belo Horizonte/MG,3106200,0,0,6,96,0.00000,3.82155,0.00000
2020-03-26,Brazil,PE,Belo Jardim/PE,2601706,0,0,0,1,0.00000,1.30823,0.00000
2020-03-26,Brazil,PA,Belém/PA,1501402,0,0,2,6,0.00000,0.40194,0.00000
2020-03-26,Brazil,RS,Bento Gonçalves/RS,4302105,0,0,0,2,0.00000,1.66038,0.00000
2020-03-26,Brazil,MG,Betim/MG,3106705,0,0,2,3,0.00000,0.68284,0.00000
2020-03-26,Brazil,SC,Blumenau/SC,4202404,0,0,3,12,0.00000,3.35947,0.00000
2020-03-26,Brazil,MG,Boa Esperança/MG,3107109,0,0,1,1,0.00000,2.49209,0.00000
2020-03-26,Brazil,RR,Boa Vista/RR,1400100,0,0,2,9,0.00000,2.25444,0.00000
2020-03-26,Brazil,AM,Boca do Acre/AM,1300706,0,0,1,1,0.00000,2.91477,0.00000
2020-03-26,Brazil,MG,Bom Despacho/MG,3107406,0,0,0,1,0.00000,1.97609,0.00000
2020-03-26,Brazil,RR,Bonfim/RR,1400159,0,0,0,1,0.00000,8.05867,0.00000
2020-03-26,Brazil,DF,Brasília/DF,5300108,0,0,6,201,0.00000,6.66607,0.00000
2020-03-26,Brazil,SC,Braço do Norte/SC,4202800,0,0,0,9,0.00000,26.90583,0.00000
2020-03-26,Brazil,BA,Brumado/BA,2904605,0,0,0,1,0.00000,1.48821,0.00000
2020-03-26,Brazil,AC,CASO SEM LOCALIZAÇÃO DEFINIDA/AC,12,0,0,1,1,0.00000,0.11339,0.00000
2020-03-26,Brazil,BA,CASO SEM LOCALIZAÇÃO DEFINIDA/BA,29,0,0,4,7,0.00000,0.04706,0.00000
2020-03-26,Brazil,CE,CASO SEM LOCALIZAÇÃO DEFINIDA/CE,23,0,0,-2,0,0.00000,0.00000,0.00000
2020-03-26,Brazil,ES,CASO SEM LOCALIZAÇÃO DEFINIDA/ES,32,0,0,0,1,0.00000,0.02488,0.00000
2020-03-26,Brazil,GO,CASO SEM LOCALIZAÇÃO DEFINIDA/GO,52,0,0,-2,1,0.00000,0.01425,0.00000
2020-03-26,Brazil,MG,CASO SEM LOCALIZAÇÃO DEFINIDA/MG,31,0,0,3,5,0.00000,0.02362,0.00000
2020-03-26,Brazil,PE,CASO SEM LOCALIZAÇÃO DEFINIDA/PE,26,1,1,0,5,0.01046,0.05232,0.20000
2020-03-26,Brazil,PR,CASO SEM LOCALIZAÇÃO DEFINIDA/PR,41,0,0,0,4,0.00000,0.03498,0.00000
2020-03-26,Brazil,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,33,0,0,0,0,0.00000,0.00000,0.00000
2020-03-26,Brazil,SC,CASO SEM LOCALIZAÇÃO DEFINIDA/SC,42,0,0,0,8,0.00000,0.11166,0.00000
2020-03-26,Brazil,SP,CASO SEM LOCALIZAÇÃO DEFINIDA/SP,35,1,1,-6,37,0.00218,0.08058,0.02703
2020-03-26,Brazil,ES,Cachoeiro de Itapemirim/ES,3201209,0,0,0,1,0.00000,0.47853,0.00000
2020-03-26,Brazil,SP,Caieiras/SP,3509007,0,0,1,2,0.00000,1.97103,0.00000
2020-03-26,Brazil,RS,Camaquã/RS,4303509,0,0,0,0,0.00000,0.00000,0.00000
2020-03-26,Brazil,BA,Camaçari/BA,2905701,0,0,0,1,0.00000,0.33430,0.00000
2020-03-26,Brazil,SC,Camboriú/SC,4203204,0,0,2,4,0.00000,4.81992,0.00000
2020-03-26,Brazil,SP,Campinas/SP,3509502,0,0,0,4,0.00000,0.33221,0.00000
2020-03-26,Brazil,RS,Campo Bom/RS,4303905,0,0,0,2,0.00000,2.99796,0.00000
2020-03-26,Brazil,MS,Campo Grande/MS,5002704,0,0,1,23,0.00000,2.56702,0.00000
2020-03-26,Brazil,PR,Campo Largo/PR,4104204,0,0,0,1,0.00000,0.75756,0.00000
2020-03-26,Brazil,PR,Campo Mourão/PR,4104303,0,0,0,1,0.00000,1.05420,0.00000
2020-03-26,Brazil,MG,Campos Altos/MG,3111507,0,0,0,1,0.00000,6.46789,0.00000
2020-03-26,Brazil,RJ,Campos dos Goytacazes/RJ,3301009,0,0,0,1,0.00000,0.19703,0.00000
2020-03-26,Brazil,BA,Canarana/BA,2906204,0,0,0,1,0.00000,3.82029,0.00000
2020-03-26,Brazil,SC,Canelinha/SC,4203709,0,0,0,1,0.00000,8.16993,0.00000
2020-03-26,Brazil,RS,Canoas/RS,4304606,0,0,1,7,0.00000,2.01953,0.00000
